file,line,symbols,function,match_kind,classification,purpose,file_sha256
backend/bank_current_balance_source_routes.py,307,current_balance,diag,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,310,current_balance,diag,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,320,current_balance,diag,substring_only,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,321,current_balance,diag,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,326,compute_balance;current_balance,diag,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,331,current_balance,diag,substring_only,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,332,current_balance,diag,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,338,current_balance,diag,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,339,current_balance,diag,substring_only,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,341,current_balance,diag,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,344,compute_balance,diag,substring_only,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,347,current_balance,diag,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,348,current_balance,diag,substring_only,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,350,current_balance,diag,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,354,current_balance,diag,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,356,current_balance,diag,substring_only,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,360,current_balance,diag,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,364,current_balance,diag,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,368,current_balance,diag,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,377,current_balance,diag,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,380,current_balance,diag,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,383,current_balance,diag,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,406,current_balance,diag,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,407,account_balance_ssot,diag,substring_only,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,408,account_balance_ssot,diag,substring_only,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,441,current_balance,diag,substring_only,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,442,current_balance,diag,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,443,compute_balance,diag,substring_only,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,452,current_balance,diag,substring_only,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,453,current_balance,diag,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,457,current_balance,diag,substring_only,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bank_current_balance_source_routes.py,463,current_balance,diag,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",f5c27d2ea03124859fae8c8864d8baf8240b2bdab99f933a304e7078a87861e0
backend/bnpl/settlement_bridge.py,58,compute_balance,_current_receivable,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",1c0a9971434f30921a7e182d770fabf06dfd7185802ee3b542d3b7f060f78723
backend/bnpl/settlement_bridge.py,59,compute_balance,_current_receivable,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",1c0a9971434f30921a7e182d770fabf06dfd7185802ee3b542d3b7f060f78723
backend/bnpl/settlement_bridge.py,372,current_balance,post_bnpl_settlement_to_ledger,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",1c0a9971434f30921a7e182d770fabf06dfd7185802ee3b542d3b7f060f78723
backend/bnpl/settlements_routes.py,205,compute_balance,register_settlement,substring_only,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",163219b11066a902de012fb342e5baef35ed1a7ada319f72bd4d3463f6ae55b4
backend/bnpl/settlements_routes.py,206,compute_balance,register_settlement,substring_only,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",163219b11066a902de012fb342e5baef35ed1a7ada319f72bd4d3463f6ae55b4
backend/bnpl/settlements_routes.py,311,compute_balance,backfill_bank_transactions,substring_only,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",163219b11066a902de012fb342e5baef35ed1a7ada319f72bd4d3463f6ae55b4
backend/bnpl/settlements_routes.py,314,compute_balance,backfill_bank_transactions,substring_only,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",163219b11066a902de012fb342e5baef35ed1a7ada319f72bd4d3463f6ae55b4
backend/bnpl/settlements_routes.py,726,compute_balance,registration_overview,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",163219b11066a902de012fb342e5baef35ed1a7ada319f72bd4d3463f6ae55b4
backend/bnpl/settlements_routes.py,742,compute_balance,registration_overview,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",163219b11066a902de012fb342e5baef35ed1a7ada319f72bd4d3463f6ae55b4
backend/bnpl_settlement_banktx_routes.py,171,current_balance,apply,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",391e5126c99f25e64e1c7b80372d8b041c9f46cd23de067324c0c56a2857e1c7
backend/bnpl_settlement_health_routes.py,35,compute_balance,_provider_health,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",bf32a14433d5bf9314746c8ace94675cd122e07be246368855bed86f9f2f074f
backend/bnpl_settlement_health_routes.py,36,compute_balance,_provider_health,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",bf32a14433d5bf9314746c8ace94675cd122e07be246368855bed86f9f2f074f
backend/bnpl_settlement_trace_routes.py,79,current_balance,trace,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,c5ffb089ac06a149390a96586595a9b81dba2f1dc3d5ee5588fd1fb7b37060d1
backend/bnpl_settlement_trace_routes.py,123,current_balance,trace,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,c5ffb089ac06a149390a96586595a9b81dba2f1dc3d5ee5588fd1fb7b37060d1
backend/bnpl_statement_ui_audit_routes.py,474,current_balance,trace_account_statement,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,79d9d3d630d05c459ae7e780c576ed4c4fc8002ff508dd4a4f961563db60b946
backend/bnpl_statement_ui_audit_routes.py,557,current_balance,trace_account_statement,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,79d9d3d630d05c459ae7e780c576ed4c4fc8002ff508dd4a4f961563db60b946
backend/cod_diagnostic_routes.py,74,current_balance,cod_source_breakdown,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,6174f328804b91b1b2f74bdc42440bdc1e761d41b994bf3ff2769d612c7578c5
backend/cod_diagnostic_routes.py,125,current_balance,cod_source_breakdown,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,6174f328804b91b1b2f74bdc42440bdc1e761d41b994bf3ff2769d612c7578c5
backend/cod_diagnostic_routes.py,185,current_balance,cod_source_breakdown,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,6174f328804b91b1b2f74bdc42440bdc1e761d41b994bf3ff2769d612c7578c5
backend/cod_diagnostic_routes.py,261,current_balance,cod_source_breakdown,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,6174f328804b91b1b2f74bdc42440bdc1e761d41b994bf3ff2769d612c7578c5
backend/cod_diagnostic_routes.py,266,current_balance,cod_source_breakdown,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,6174f328804b91b1b2f74bdc42440bdc1e761d41b994bf3ff2769d612c7578c5
backend/cod_diagnostic_routes.py,307,current_balance,cod_source_breakdown,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,6174f328804b91b1b2f74bdc42440bdc1e761d41b994bf3ff2769d612c7578c5
backend/cod_diagnostic_routes.py,310,current_balance,cod_source_breakdown,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,6174f328804b91b1b2f74bdc42440bdc1e761d41b994bf3ff2769d612c7578c5
backend/cod_diagnostic_routes.py,322,current_balance,cod_source_breakdown,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,6174f328804b91b1b2f74bdc42440bdc1e761d41b994bf3ff2769d612c7578c5
backend/cod_diagnostic_routes.py,347,current_balance,cod_source_breakdown,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,6174f328804b91b1b2f74bdc42440bdc1e761d41b994bf3ff2769d612c7578c5
backend/cod_diagnostic_routes.py,352,current_balance,cod_source_breakdown,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,6174f328804b91b1b2f74bdc42440bdc1e761d41b994bf3ff2769d612c7578c5
backend/cod_diagnostic_routes.py,361,current_balance,cod_source_breakdown,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,6174f328804b91b1b2f74bdc42440bdc1e761d41b994bf3ff2769d612c7578c5
backend/cod_diagnostic_routes.py,373,current_balance,cod_source_breakdown,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,6174f328804b91b1b2f74bdc42440bdc1e761d41b994bf3ff2769d612c7578c5
backend/cod_diagnostic_routes.py,380,current_balance,cod_source_breakdown,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,6174f328804b91b1b2f74bdc42440bdc1e761d41b994bf3ff2769d612c7578c5
backend/employee_orphan_diagnostic_routes.py,168,current_balance,employee_orphan_openings,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,2228b53e9666417d6772f4188f8cd8116e748ac6fae7da969e3698efa4ba8669
backend/employee_orphan_diagnostic_routes.py,415,current_balance,employee_orphan_openings,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,2228b53e9666417d6772f4188f8cd8116e748ac6fae7da969e3698efa4ba8669
backend/employee_orphan_diagnostic_routes.py,444,current_balance,employee_orphan_openings,substring_only,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,2228b53e9666417d6772f4188f8cd8116e748ac6fae7da969e3698efa4ba8669
backend/employee_orphan_diagnostic_routes.py,446,compute_balance,employee_orphan_openings,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,2228b53e9666417d6772f4188f8cd8116e748ac6fae7da969e3698efa4ba8669
backend/employee_orphan_diagnostic_routes.py,447,compute_balance,employee_orphan_openings,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,2228b53e9666417d6772f4188f8cd8116e748ac6fae7da969e3698efa4ba8669
backend/employee_orphan_diagnostic_routes.py,448,compute_balance,employee_orphan_openings,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,2228b53e9666417d6772f4188f8cd8116e748ac6fae7da969e3698efa4ba8669
backend/employee_orphan_diagnostic_routes.py,452,current_balance,employee_orphan_openings,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,2228b53e9666417d6772f4188f8cd8116e748ac6fae7da969e3698efa4ba8669
backend/employee_orphan_diagnostic_routes.py,457,current_balance,employee_orphan_openings,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,2228b53e9666417d6772f4188f8cd8116e748ac6fae7da969e3698efa4ba8669
backend/employee_orphan_diagnostic_routes.py,496,current_balance,employee_orphan_openings,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,2228b53e9666417d6772f4188f8cd8116e748ac6fae7da969e3698efa4ba8669
backend/employee_orphan_diagnostic_routes.py,670,compute_balance;compute_balances_bulk,archive_legacy_orphans,exact_symbol,legacy_unrelated,Existing general-ledger/account diagnostic or legacy reconciliation; preserve,2228b53e9666417d6772f4188f8cd8116e748ac6fae7da969e3698efa4ba8669
backend/expenses_routes.py,232,current_balance,_recompute_account_balance_for_expense,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",02f63d85bacc5b6049341d8d5bdb09dc0b0ca63547ad7c4e34b700715dd64302
backend/expenses_routes.py,233,compute_balance,_recompute_account_balance_for_expense,substring_only,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",02f63d85bacc5b6049341d8d5bdb09dc0b0ca63547ad7c4e34b700715dd64302
backend/expenses_routes.py,257,current_balance,_recompute_account_balance_for_expense,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",02f63d85bacc5b6049341d8d5bdb09dc0b0ca63547ad7c4e34b700715dd64302
backend/financial_movements_routes.py,145,current_balance,_resolve_account,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",31329f7f72f90713d6c7c551cad4f918a1a6a6ba9067687993b4c269743d500d
backend/financial_movements_routes.py,450,account_balance_ssot,accounts_with_availability,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",31329f7f72f90713d6c7c551cad4f918a1a6a6ba9067687993b4c269743d500d
backend/financial_movements_routes.py,453,current_balance,accounts_with_availability,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",31329f7f72f90713d6c7c551cad4f918a1a6a6ba9067687993b4c269743d500d
backend/financial_movements_routes.py,454,compute_balance,accounts_with_availability,substring_only,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",31329f7f72f90713d6c7c551cad4f918a1a6a6ba9067687993b4c269743d500d
backend/financial_movements_routes.py,460,current_balance,accounts_with_availability,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",31329f7f72f90713d6c7c551cad4f918a1a6a6ba9067687993b4c269743d500d
backend/financial_movements_routes.py,469,account_balance_ssot,accounts_with_availability,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",31329f7f72f90713d6c7c551cad4f918a1a6a6ba9067687993b4c269743d500d
backend/financial_movements_routes.py,471,account_balance_ssot,accounts_with_availability,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",31329f7f72f90713d6c7c551cad4f918a1a6a6ba9067687993b4c269743d500d
backend/financial_movements_routes.py,475,current_balance,accounts_with_availability,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",31329f7f72f90713d6c7c551cad4f918a1a6a6ba9067687993b4c269743d500d
backend/financial_movements_routes.py,478,account_balance_ssot,accounts_with_availability,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",31329f7f72f90713d6c7c551cad4f918a1a6a6ba9067687993b4c269743d500d
backend/financial_movements_routes.py,482,account_balance_ssot,accounts_with_availability,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",31329f7f72f90713d6c7c551cad4f918a1a6a6ba9067687993b4c269743d500d
backend/financial_movements_routes.py,494,compute_balance,accounts_with_availability,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",31329f7f72f90713d6c7c551cad4f918a1a6a6ba9067687993b4c269743d500d
backend/financial_movements_routes.py,495,compute_balance,accounts_with_availability,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",31329f7f72f90713d6c7c551cad4f918a1a6a6ba9067687993b4c269743d500d
backend/financial_movements_routes.py,675,compute_balance,create_movement,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",31329f7f72f90713d6c7c551cad4f918a1a6a6ba9067687993b4c269743d500d
backend/financial_movements_routes.py,705,current_balance,create_movement,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",31329f7f72f90713d6c7c551cad4f918a1a6a6ba9067687993b4c269743d500d
backend/financial_movements_routes.py,890,compute_balance,create_movement,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",31329f7f72f90713d6c7c551cad4f918a1a6a6ba9067687993b4c269743d500d
backend/financial_movements_routes.py,893,current_balance,create_movement,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",31329f7f72f90713d6c7c551cad4f918a1a6a6ba9067687993b4c269743d500d
backend/financial_movements_routes.py,895,compute_balance,create_movement,substring_only,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",31329f7f72f90713d6c7c551cad4f918a1a6a6ba9067687993b4c269743d500d
backend/financial_movements_routes.py,964,compute_balance,create_movement,substring_only,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",31329f7f72f90713d6c7c551cad4f918a1a6a6ba9067687993b4c269743d500d
backend/financial_movements_routes.py,965,compute_balance,create_movement,substring_only,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",31329f7f72f90713d6c7c551cad4f918a1a6a6ba9067687993b4c269743d500d
backend/financial_pages_inventory_data.py,18,current_balance,<module/JS source>,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",19119c0a8d481478123570afb0620e19d5c8839a76e82e5dbbe47a5584112318
backend/financial_pages_inventory_data.py,54,account_balance_ssot,<module/JS source>,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",19119c0a8d481478123570afb0620e19d5c8839a76e82e5dbbe47a5584112318
backend/financial_pages_inventory_data.py,339,current_balance,<module/JS source>,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",19119c0a8d481478123570afb0620e19d5c8839a76e82e5dbbe47a5584112318
backend/financial_pages_inventory_data.py,409,current_balance,<module/JS source>,exact_symbol,legacy_unrelated,"Existing shared/legacy account, employee, supplier, courier or BNPL workflow; outside P01 router",19119c0a8d481478123570afb0620e19d5c8839a76e82e5dbbe47a5584112318
backend/financial_position_ssot.py,5,current_balance,<module/JS source>,exact_symbol,legacy_unrelated,Shared financial position and legacy account-balance fallback; MZ2 no longer consumes these in #1110,99df7da81c7a0881e38d4f733a107059e6e6f820f29906cf4abf371315b6ffef
backend/financial_position_ssot.py,22,compute_balance,<module/JS source>,exact_symbol,legacy_unrelated,Shared financial position and legacy account-balance fallback; MZ2 no longer consumes these in #1110,99df7da81c7a0881e38d4f733a107059e6e6f820f29906cf4abf371315b6ffef
backend/financial_position_ssot.py,79,account_balance_ssot,account_balance_ssot,exact_symbol,legacy_unrelated,Shared financial position and legacy account-balance fallback; MZ2 no longer consumes these in #1110,99df7da81c7a0881e38d4f733a107059e6e6f820f29906cf4abf371315b6ffef
backend/financial_position_ssot.py,85,current_balance,account_balance_ssot,exact_symbol,legacy_unrelated,Shared financial position and legacy account-balance fallback; MZ2 no longer consumes these in #1110,99df7da81c7a0881e38d4f733a107059e6e6f820f29906cf4abf371315b6ffef
backend/financial_position_ssot.py,89,current_balance,account_balance_ssot,exact_symbol,legacy_unrelated,Shared financial position and legacy account-balance fallback; MZ2 no longer consumes these in #1110,99df7da81c7a0881e38d4f733a107059e6e6f820f29906cf4abf371315b6ffef
backend/financial_position_ssot.py,115,compute_balance,account_balance_ssot,exact_symbol,legacy_unrelated,Shared financial position and legacy account-balance fallback; MZ2 no longer consumes these in #1110,99df7da81c7a0881e38d4f733a107059e6e6f820f29906cf4abf371315b6ffef
backend/financial_position_ssot.py,120,current_balance,account_balance_ssot,exact_symbol,legacy_unrelated,Shared financial position and legacy account-balance fallback; MZ2 no longer consumes these in #1110,99df7da81c7a0881e38d4f733a107059e6e6f820f29906cf4abf371315b6ffef
backend/financial_position_ssot.py,122,current_balance,account_balance_ssot,exact_symbol,legacy_unrelated,Shared financial position and legacy account-balance fallback; MZ2 no longer consumes these in #1110,99df7da81c7a0881e38d4f733a107059e6e6f820f29906cf4abf371315b6ffef
backend/financial_position_ssot.py,132,current_balance,account_balance_ssot,exact_symbol,legacy_unrelated,Shared financial position and legacy account-balance fallback; MZ2 no longer consumes these in #1110,99df7da81c7a0881e38d4f733a107059e6e6f820f29906cf4abf371315b6ffef
backend/financial_position_ssot.py,135,compute_balance,account_balance_ssot,substring_only,legacy_unrelated,Shared financial position and legacy account-balance fallback; MZ2 no longer consumes these in #1110,99df7da81c7a0881e38d4f733a107059e6e6f820f29906cf4abf371315b6ffef
backend/financial_position_ssot.py,138,current_balance,account_balance_ssot,exact_symbol,legacy_unrelated,Shared financial position and legacy account-balance fallback; MZ2 no longer consumes these in #1110,99df7da81c7a0881e38d4f733a107059e6e6f820f29906cf4abf371315b6ffef
backend/financial_position_ssot.py,139,current_balance,account_balance_ssot,exact_symbol,legacy_unrelated,Shared financial position and legacy account-balance fallback; MZ2 no longer consumes these in #1110,99df7da81c7a0881e38d4f733a107059e6e6f820f29906cf4abf371315b6ffef
backend/financial_position_ssot.py,151,current_balance,account_balance_ssot,exact_symbol,legacy_unrelated,Shared financial position and legacy account-balance fallback; MZ2 no longer consumes these in #1110,99df7da81c7a0881e38d4f733a107059e6e6f820f29906cf4abf371315b6ffef
backend/financial_position_ssot.py,156,current_balance,account_balance_ssot,exact_symbol,legacy_unrelated,Shared financial position and legacy account-balance fallback; MZ2 no longer consumes these in #1110,99df7da81c7a0881e38d4f733a107059e6e6f820f29906cf4abf371315b6ffef
backend/financial_position_ssot.py,367,current_balance,compute_financial_position,exact_symbol,legacy_unrelated,Shared financial position and legacy account-balance fallback; MZ2 no longer consumes these in #1110,99df7da81c7a0881e38d4f733a107059e6e6f820f29906cf4abf371315b6ffef
backend/financial_position_ssot.py,373,current_balance,compute_financial_position,exact_symbol,legacy_unrelated,Shared financial position and legacy account-balance fallback; MZ2 no longer consumes these in #1110,99df7da81c7a0881e38d4f733a107059e6e6f820f29906cf4abf371315b6ffef
